epoch,rmse,mae,corr
1,1.8839349746704102,1.2913326025009155,0.23756130039691925
2,1.6547117233276367,1.0893383026123047,0.4827016294002533
3,1.6321790218353271,1.038816213607788,0.5164604783058167
4,1.566027283668518,0.977885365486145,0.5646961331367493
5,1.5521931648254395,0.9378808736801147,0.5859324932098389
6,1.5241029262542725,0.9096313118934631,0.610568642616272
7,1.467378854751587,0.8644992709159851,0.6401492953300476
8,1.4424574375152588,0.8383208513259888,0.6502020359039307
9,1.4060479402542114,0.8082227110862732,0.6751692891120911
10,1.3836437463760376,0.7859668731689453,0.6875404119491577
11,1.375133752822876,0.7627836465835571,0.702836811542511
12,1.3728585243225098,0.757282018661499,0.7081167697906494
13,1.3121026754379272,0.7142066955566406,0.7292516827583313
14,1.2916778326034546,0.6901459097862244,0.7435046434402466
15,1.263854742050171,0.669129490852356,0.7520354390144348
16,1.2789726257324219,0.6640035510063171,0.7542223334312439
17,1.2272125482559204,0.6324526071548462,0.7732867002487183
18,1.2205030918121338,0.6179901957511902,0.7771828174591064
19,1.1977227926254272,0.5943964123725891,0.7900283336639404
20,1.1644155979156494,0.5702114701271057,0.7950725555419922
