epoch,rmse,mae,corr
1,1.463701605796814,0.971267819404602,0.27656784653663635
2,1.3048112392425537,0.845508873462677,0.44555652141571045
3,1.2504897117614746,0.7982209920883179,0.49701961874961853
4,1.2216088771820068,0.7706085443496704,0.5244672298431396
5,1.2035508155822754,0.7514731287956238,0.5475159287452698
6,1.192895531654358,0.7396116256713867,0.5614988207817078
7,1.1791939735412598,0.7266888618469238,0.5715521574020386
8,1.170945644378662,0.7166077494621277,0.5840497016906738
9,1.1597851514816284,0.7052414417266846,0.5872097015380859
10,1.1536600589752197,0.6971227526664734,0.5972591042518616
11,1.1459025144577026,0.689801037311554,0.6037058234214783
12,1.1362868547439575,0.6793882250785828,0.615458071231842
13,1.1309815645217896,0.6730592250823975,0.6201109290122986
14,1.1214418411254883,0.6620322465896606,0.6279711723327637
15,1.115963339805603,0.6559541821479797,0.633246898651123
16,1.1125633716583252,0.6500144600868225,0.6366850733757019
17,1.1058231592178345,0.6432459950447083,0.6406508088111877
18,1.098446249961853,0.6374403834342957,0.6485077738761902
19,1.1029067039489746,0.6296098232269287,0.6506510376930237
20,1.0821990966796875,0.6209439039230347,0.6581194996833801
