epoch,rmse,mae,corr
1,1.4970453977584839,1.006493330001831,0.2729758620262146
2,1.3217097520828247,0.8667802810668945,0.44386225938796997
3,1.267399549484253,0.8234689235687256,0.49330419301986694
4,1.2425222396850586,0.7957435846328735,0.5207184553146362
5,1.222392201423645,0.776616096496582,0.5412309169769287
6,1.208031177520752,0.761745274066925,0.5572361946105957
7,1.1964948177337646,0.7496951818466187,0.5676281452178955
8,1.1871094703674316,0.738195538520813,0.5770670771598816
9,1.1777859926223755,0.7297826409339905,0.5860694050788879
10,1.1699413061141968,0.7170395851135254,0.592746376991272
11,1.1638027429580688,0.709608793258667,0.5983835458755493
12,1.1525999307632446,0.6985825896263123,0.6093701720237732
13,1.142974615097046,0.687712550163269,0.6174101829528809
14,1.1367841958999634,0.6813661456108093,0.6230335831642151
15,1.128351092338562,0.6722878813743591,0.6292422413825989
16,1.123367190361023,0.664260983467102,0.6356702446937561
17,1.1160160303115845,0.657442569732666,0.6420183181762695
18,1.1102383136749268,0.6509486436843872,0.6457780599594116
19,1.1041712760925293,0.6434580683708191,0.6507444381713867
20,1.0975170135498047,0.6348907947540283,0.6558340191841125
